ID,Progress,Duration__in_seconds_,age,"sex (1=male, 2=female) ",shared_data_in_past,shared_data_in_future,likeliness_current_system,allowed_to_share,legal_constraints,Bnoquestions_secondary_res,Bpreparing_time,Bunfair_do_own_work,Bdata_too_big,Bdata_too_complex,Bdata_not_important,Bno_recognition_footnote,Bno_recognition_citation,Bno_recognition_coauthor,Bnever_learned,Bnever_thought_about_sharing,Bno_common_practice,Bcommercialize_data,Bprefer_upon_request,Bno_suitable_place,Bothers_control_intellectualprop,Bothers_alternative_analyses,Bothers_errors_discovered,Bothers_scooped,Bothers_misinterpret,Bothers_unintended_purposes,Bself_control_intellectualprop,Bself_alternative_analyses,Bself_errors_discovered,Bself_scooped,Bself_misinterpret,Bself_unintended_purposes,Cminimal_effort,Cminimal_time,Ceasy_to_understand,Crecognition_footnote,Crecognition_citation,Crecognition_coauthor,Csame_prestige,Csomeone_shows_me,Csuitable_place,Cfirst_rights_publish,Ctrust_requestor,Cdetermine_conditions,Cfunder_requires,Cfunder_encourages,Cjournal_requires,Cjournal_encourages,Cinstitution_requires,Cinstitution_encourages,Ccommunity_expects,Cfinancial_reward,Cgrants_increased_ifshared,Cgrants_decreased_ifnotshared,desirable_researchfield,desirable_currentproject,profit_researchfield,profit_currentproject,main_benefit
1,100,239,30,1,0,4,8,1,NA,1,1,1,1,1,1,1,1,1,2,1,5,1,7,5,1,1,1,1,1,5,1,1,1,1,1,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,4,4
2,100,215,30,1,0,2,5,2,NA,3,5,3,3,3,3,3,3,3,6,4,5,2,5,5,5,5,5,5,5,5,5,5,4,5,4,3,6,6,5,6,6,7,7,6,6,6,6,6,7,6,7,6,7,6,6,6,7,7,4,3,4,4,3
3,100,457,48,1,0,3,6,1,NA,1,6,1,2,2,2,4,4,4,7,1,4,1,2,4,5,2,4,5,5,5,2,3,1,3,5,5,6,6,6,6,6,6,6,6,6,7,6,4,7,6,7,6,7,6,6,6,6,6,5,5,5,5,4
4,100,320,37,1,10,4,7,3,3,3,6,5,1,1,4,3,3,1,5,3,5,1,5,1,5,5,5,5,3,5,5,2,5,2,3,5,6,6,6,6,6,1,1,1,6,6,6,6,7,5,7,5,7,5,6,6,6,6,4,3,3,2,3
5,100,324,58,2,0,1,4,3,6,6,6,6,2,2,3,5,5,6,6,6,6,2,2,4,6,6,6,6,6,5,6,3,5,6,6,6,2,2,2,2,2,2,5,2,2,2,2,5,6,6,3,1,6,5,5,6,6,6,3,2,2,1,2
6,100,533,60,2,2,2,6,1,NA,3,7,5,3,5,2,2,2,4,1,1,7,1,4,3,2,6,6,3,5,3,2,2,2,3,2,1,6,6,4,5,6,4,7,2,6,6,6,4,7,6,7,6,7,6,6,7,7,6,5,5,5,2,3
7,100,254,29,1,100,5,8,1,NA,1,5,2,1,1,1,5,5,2,1,1,1,1,1,1,6,7,7,7,5,4,3,5,5,4,2,1,7,7,7,5,7,6,7,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,5,5,5,5,1
8,100,392,36,1,2,2,5,1,NA,5,2,6,1,1,1,6,6,6,1,1,2,1,1,1,5,5,5,7,3,5,5,5,5,7,4,5,6,6,6,5,6,7,7,4,4,7,7,7,7,6,7,6,7,6,5,7,7,7,4,4,3,3,1
9,100,447,71,2,2,1,4,1,NA,5,7,3,5,5,5,5,5,7,6,3,7,4,3,5,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,6,6,6,7,6,5,6,5,4,7,6,7,6,7,6,6,6,7,7,5,5,5,5,1
10,100,449,56,1,2,4,8,1,NA,2,3,5,2,2,2,2,2,2,1,1,5,2,2,1,7,7,6,6,5,5,2,3,3,2,2,2,7,7,7,7,7,7,7,6,4,5,4,4,7,7,7,7,7,7,7,7,7,7,5,5,5,5,1
11,100,431,38,2,0,4,7,2,NA,3,5,6,5,5,3,7,7,7,5,3,5,3,6,3,7,6,5,7,6,6,6,5,3,6,5,6,5,5,6,3,3,6,7,5,6,7,6,7,5,6,6,6,5,6,6,6,7,6,2,3,2,3,4
12,100,672,43,2,0,2,4,1,NA,2,7,6,4,5,1,4,4,4,7,5,6,2,7,1,6,4,4,7,7,7,6,5,4,5,6,5,6,6,6,6,6,7,7,6,6,6,6,7,7,7,7,6,7,6,6,6,7,7,5,4,2,2,3
13,100,452,33,1,33,5,8,1,NA,1,2,1,1,1,2,1,1,1,3,1,7,1,1,1,5,6,3,5,5,2,1,2,2,2,2,1,7,7,7,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,5,5,5,5,3
14,100,442,31,1,30,4,7,1,NA,2,3,2,1,1,1,3,2,1,5,2,5,1,6,1,5,7,7,3,2,2,1,5,5,2,3,2,6,6,7,6,7,6,5,3,6,6,7,6,7,6,7,6,7,6,6,6,7,6,4,4,5,5,4
15,100,491,39,2,0,5,6,1,NA,5,2,2,1,1,1,6,6,1,7,1,2,1,4,7,2,7,7,4,7,7,1,7,7,4,7,7,5,5,5,5,5,4,2,2,2,2,7,7,7,5,7,7,7,6,6,2,2,2,4,4,3,3,1
16,100,439,48,2,0,4,7,2,NA,2,5,1,4,5,6,3,3,1,5,2,5,1,5,2,4,4,4,4,4,4,2,5,5,2,2,2,2,2,2,2,4,7,7,3,3,3,3,5,7,5,7,3,6,3,5,6,6,6,5,3,4,3,4
17,100,635,61,1,0,3,6,2,NA,2,5,1,2,3,3,1,1,1,6,5,4,1,5,3,2,3,5,4,4,4,2,2,2,2,2,2,6,6,6,6,6,6,7,6,6,5,6,6,7,6,7,6,7,6,6,6,7,7,4,5,4,4,3
18,100,601,48,2,10,5,8,1,NA,5,1,5,1,1,1,4,5,5,1,1,3,1,7,1,6,6,6,6,5,5,4,2,5,3,5,5,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,5,5,3
19,100,327,40,1,2,4,5,1,NA,1,5,4,1,1,1,1,1,1,1,4,3,1,5,1,1,2,2,5,1,1,1,1,1,5,1,1,7,7,7,4,7,7,1,1,1,7,7,4,7,7,7,7,7,7,7,7,7,7,5,5,5,5,2
20,100,556,29,1,40,5,8,1,NA,1,2,1,1,1,1,2,2,1,1,3,7,1,1,1,7,7,7,4,4,2,4,5,5,1,4,2,4,4,4,4,6,3,6,4,4,6,4,1,7,7,7,7,7,7,7,7,7,7,5,5,5,5,1
21,100,560,40,1,20,5,7,1,NA,5,7,3,1,1,1,5,5,4,6,2,6,1,7,1,6,5,5,6,5,5,2,2,3,2,2,5,7,7,7,6,6,4,4,6,4,7,5,6,7,6,7,6,7,6,7,7,7,7,5,4,4,3,3
22,100,386,44,1,0,4,7,4,6,1,4,1,1,1,4,1,1,1,7,4,7,1,7,4,1,6,1,5,7,7,4,6,1,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,6,7,6,6,6,6,7,7,7,1,3,3,3,4
23,100,441,34,1,10,5,8,1,NA,6,1,1,1,1,1,1,1,1,1,1,7,6,1,1,3,6,6,6,6,2,6,2,5,1,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,1
24,100,417,53,1,0,2,5,1,NA,6,6,6,2,4,4,2,2,2,6,6,4,1,6,6,6,2,2,6,6,6,6,2,2,6,6,6,2,2,2,2,2,2,6,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,3,2,2,2,1
25,100,764,44,1,0,5,7,3,3,6,5,2,1,1,1,2,2,2,1,1,6,1,5,2,6,6,6,6,7,7,6,6,6,6,7,7,5,5,5,2,6,7,7,6,5,7,7,7,6,6,7,5,7,5,5,6,6,6,4,5,4,5,1
26,100,434,58,1,0,3,6,2,NA,2,5,5,5,5,3,3,3,6,6,5,3,1,3,3,5,5,4,6,6,6,6,5,5,5,5,6,5,5,5,5,5,7,7,6,5,6,6,6,7,6,7,6,7,6,6,6,7,7,4,3,4,3,4
27,100,337,33,2,5,4,7,2,NA,3,5,2,3,3,3,3,3,3,5,3,5,3,5,5,3,3,3,5,3,5,5,3,3,6,3,5,6,6,6,6,6,4,2,6,5,7,7,7,6,6,6,6,6,6,6,2,5,3,3,3,2,2,2
28,100,549,51,2,0,2,5,5,2,5,5,7,1,2,2,4,2,7,7,3,5,1,7,1,6,5,4,5,5,5,7,2,2,7,5,4,2,2,3,3,3,7,7,2,2,2,6,7,7,2,7,4,5,2,4,7,7,6,4,1,4,1,4
29,100,457,37,1,10,3,5,3,3,4,6,5,3,3,4,4,4,4,5,4,5,4,5,3,5,5,5,4,5,5,4,4,4,4,4,6,6,6,6,4,4,4,4,6,6,6,7,6,6,6,6,6,6,6,6,4,4,4,4,3,3,2,3
30,100,496,34,1,0,3,6,2,NA,5,7,2,3,3,7,5,5,2,3,3,7,1,7,4,6,6,7,6,5,4,4,2,3,5,4,2,7,7,7,7,7,6,7,7,7,7,5,7,7,6,7,6,7,6,6,6,7,7,4,4,4,4,2
31,100,702,39,1,0,4,6,2,NA,3,7,7,1,1,4,3,3,6,7,6,7,1,7,4,7,2,2,7,3,2,6,2,1,7,2,2,6,6,4,3,5,6,6,5,5,7,4,4,7,4,7,4,7,4,4,2,4,6,4,4,3,3,1
32,100,250,29,1,0,2,5,1,NA,1,2,2,2,2,3,2,2,1,5,4,6,1,7,2,3,5,4,2,4,3,2,2,3,2,3,2,6,6,6,6,6,7,5,4,4,7,7,6,7,7,7,7,7,7,6,7,7,4,3,3,3,3,2
33,100,793,45,1,5,4,7,3,4,5,2,1,1,1,1,2,2,1,2,1,3,1,5,1,3,5,6,4,2,2,1,1,1,1,1,4,7,7,7,5,7,7,7,5,6,6,6,6,7,7,7,6,7,6,7,5,7,7,4,4,3,3,4
34,100,478,30,2,0,1,4,1,NA,5,7,6,3,6,6,6,6,4,7,6,7,1,3,7,7,7,7,6,7,7,7,7,6,4,7,7,5,5,6,5,5,5,7,5,6,5,5,5,7,5,7,6,7,6,7,7,7,7,3,3,4,2,1
35,100,363,34,2,0,5,7,1,NA,3,3,2,1,1,1,3,6,2,1,1,6,1,1,1,1,6,6,4,5,5,1,5,5,3,5,3,6,6,6,6,6,1,6,6,6,7,7,4,7,6,7,6,7,6,7,4,7,7,5,5,5,5,1
36,100,763,30,1,0,4,7,1,NA,2,5,2,2,3,4,2,2,2,2,2,5,1,5,2,2,6,6,2,5,2,2,2,2,2,2,2,6,6,6,7,7,4,6,2,3,6,7,5,6,6,6,6,6,6,6,6,6,5,5,5,4,3,1
37,100,218,30,1,7,5,8,2,NA,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,5,5,4,4,3,3,3,3,5,3,3,3,6,6,6,7,6,7,6,6,6,6,6,6,7,7,7,7,7,7,6,7,7,7,4,4,3,3,1
38,100,612,38,1,25,5,8,4,4,1,5,1,5,3,1,1,1,1,1,1,1,1,1,1,6,5,5,6,5,5,5,4,5,5,3,3,7,7,7,6,7,7,7,6,6,6,7,7,7,7,7,7,7,6,7,7,7,7,5,5,5,3,3
39,100,392,36,1,30,5,8,1,NA,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,6,6,2,6,4,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,1
40,100,353,47,1,0,2,5,1,NA,3,5,2,1,1,1,1,1,1,4,4,5,1,1,1,5,5,5,5,3,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,6,7,7,7,5,4,4,4,3
41,100,725,40,1,20,5,8,1,NA,4,4,1,2,1,1,1,1,1,1,1,3,1,1,1,5,7,7,5,5,4,1,1,4,4,4,4,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,7,7,4,7,7,5,5,5,5,4
42,100,369,31,1,30,5,8,3,6,5,3,3,1,1,1,1,1,1,6,1,7,1,4,1,6,7,7,3,6,6,2,6,6,3,6,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,5,3,3
43,100,1735,38,2,5,3,5,5,5,1,5,4,1,7,1,4,4,4,1,1,7,3,7,1,6,1,1,6,6,6,5,1,1,1,6,6,4,4,6,4,6,4,6,4,4,4,6,7,7,6,5,5,5,5,5,6,5,5,2,2,1,2,1
44,100,707,34,2,10,5,8,4,2,1,5,5,1,1,1,5,5,5,3,1,5,1,3,1,7,6,5,7,5,6,5,2,3,7,5,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,4,4,4,2,4
45,100,595,59,1,5,5,8,2,NA,6,6,7,5,4,4,1,1,1,4,7,7,1,7,6,7,1,1,7,7,7,6,6,2,2,6,6,6,6,1,1,7,2,7,6,4,7,6,6,7,7,7,4,4,4,2,7,7,6,2,2,3,2,1
46,100,478,55,2,0,1,4,3,2,3,2,2,2,4,2,3,3,3,7,6,7,1,5,7,4,5,5,5,5,5,5,5,3,5,5,5,3,5,5,3,5,6,6,6,6,6,6,6,7,6,7,6,6,5,7,6,7,7,5,5,4,3,3
47,100,550,56,1,10,4,7,1,NA,5,5,4,1,2,2,3,4,5,2,1,6,1,5,2,6,7,7,7,6,5,5,6,6,3,4,4,6,6,6,6,7,7,7,2,5,6,4,5,7,6,7,6,7,6,6,7,7,7,5,4,5,4,1
48,100,701,36,1,66,5,8,1,NA,5,2,2,1,1,2,2,5,2,2,1,2,3,3,1,6,5,4,6,4,3,1,2,4,5,2,1,7,7,7,6,7,3,7,4,7,5,7,7,7,7,7,6,7,6,7,2,4,2,4,3,3,2,3
49,100,971,42,2,0,3,4,1,NA,6,2,2,1,1,5,2,7,4,4,1,6,1,5,1,6,6,6,7,6,3,7,2,3,7,2,2,4,4,4,4,7,7,6,5,5,7,7,7,4,4,4,4,4,4,4,6,6,6,4,4,4,4,4
50,100,609,37,1,0,2,7,2,NA,2,5,5,2,5,5,6,6,6,5,1,6,1,5,1,7,3,5,7,2,3,7,2,2,6,2,5,6,6,6,2,5,7,6,5,5,6,7,7,7,6,7,5,7,3,7,5,5,5,3,3,3,3,3
51,100,475,49,1,0,5,8,1,NA,4,1,2,1,1,3,1,1,1,1,1,5,3,7,4,4,5,5,2,3,4,2,4,3,4,4,4,7,7,7,4,7,4,4,4,5,7,6,5,7,7,7,7,7,7,7,4,7,7,5,5,5,1,1
52,100,420,40,2,0,4,7,1,NA,4,5,4,1,1,5,3,3,3,5,5,5,1,6,2,2,4,5,2,3,3,4,3,3,3,3,4,7,7,7,5,7,7,7,5,6,6,6,7,7,7,7,6,7,6,6,7,7,6,3,3,2,1,2
53,100,893,60,2,0,4,8,1,NA,1,4,2,2,3,2,1,1,1,5,2,2,1,4,2,4,4,4,4,4,4,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,2
54,100,2201,31,2,0,4,7,2,NA,3,5,5,1,2,6,4,5,4,7,2,6,1,4,1,5,7,7,6,4,3,3,7,6,6,3,3,6,6,6,4,6,7,7,5,5,6,6,6,7,6,7,6,7,6,6,6,7,7,4,3,3,2,1
55,100,443,40,2,50,3,6,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,6,5,6,5,5,6,7,7,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3
56,100,660,53,1,6,5,8,1,NA,3,6,4,1,1,1,1,1,1,1,1,6,1,5,1,2,7,5,2,6,6,1,4,2,1,4,5,7,7,7,7,7,4,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,4
57,100,486,31,1,50,4,7,1,NA,3,2,3,5,5,2,2,2,2,2,1,5,1,2,1,6,7,6,6,6,6,2,5,5,2,2,2,6,6,7,6,6,6,3,6,7,7,7,6,6,6,7,7,7,6,7,2,7,7,5,5,5,5,4
58,100,765,43,1,0,5,6,4,3,5,4,4,1,1,1,1,1,1,5,1,5,4,5,1,7,7,7,7,7,3,7,4,4,7,3,4,5,5,6,4,5,7,7,6,6,6,7,7,7,5,7,5,7,5,6,6,7,7,3,3,3,1,2
59,100,622,28,1,0,5,8,1,NA,1,1,1,1,1,1,1,1,1,3,1,6,1,1,1,6,6,6,7,5,4,1,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,3
60,100,1335,48,1,1,4,7,1,NA,3,7,4,6,5,3,2,2,4,3,2,3,5,6,3,4,5,5,4,5,4,5,4,4,4,4,4,6,6,6,5,5,7,6,6,4,6,6,5,6,6,5,5,7,7,7,7,7,7,5,4,3,3,3
61,100,754,72,1,100,1,8,1,NA,1,5,1,1,5,6,1,1,1,1,1,4,1,4,1,2,2,2,3,2,2,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,3,5,3,3
62,100,1072,31,2,0,1,4,1,NA,2,7,7,6,6,1,2,2,7,6,6,6,1,7,4,7,7,5,7,5,7,7,6,2,7,5,7,5,5,5,1,5,7,7,5,5,6,6,6,7,5,7,5,7,5,6,6,6,6,4,1,3,1,2
63,100,448,54,2,0,1,4,1,NA,5,6,7,6,4,1,7,7,7,6,6,4,4,6,4,7,7,3,7,7,7,6,6,2,5,6,6,1,1,1,1,1,6,6,4,4,6,6,7,6,5,4,4,4,4,4,7,7,2,3,3,3,3,4
64,100,1116,42,2,20,3,6,4,6,5,4,3,2,2,2,2,2,1,4,2,4,1,4,2,5,5,5,5,5,6,4,4,4,5,6,7,6,6,6,4,4,4,6,6,6,6,7,7,6,6,4,4,6,6,6,4,6,5,4,4,4,4,3
65,100,1723,36,1,20,5,8,1,NA,4,6,1,1,1,1,7,3,5,1,1,6,1,1,4,6,7,7,5,4,5,2,7,7,6,2,2,7,7,7,5,6,7,7,7,7,7,7,1,7,6,7,6,7,6,7,7,7,7,5,5,5,5,3
66,100,2572,35,1,60,5,8,3,4,2,3,2,2,2,5,4,4,4,2,1,5,2,5,2,4,5,5,2,5,2,2,2,3,2,2,2,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,5,3,5,3,3
67,100,863,35,2,0,3,5,1,NA,2,5,2,1,4,5,3,1,1,7,3,3,1,7,1,2,5,2,2,5,2,5,5,1,2,4,2,6,6,6,5,6,7,6,5,5,7,7,7,6,7,7,7,6,7,6,4,7,5,4,3,2,2,3
68,100,397,49,1,10,3,6,1,NA,2,5,4,1,4,2,3,4,5,5,4,5,2,6,4,5,5,5,5,4,5,5,3,4,5,4,2,6,6,6,5,6,7,7,6,6,4,6,6,7,6,7,6,7,6,6,6,7,7,4,4,3,3,3
69,100,720,68,1,45,5,8,1,NA,1,3,1,1,2,1,1,1,1,2,1,4,1,3,5,6,6,6,6,6,4,1,1,1,1,1,2,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,4
70,100,850,64,2,5,2,5,1,NA,5,6,4,1,1,1,2,2,3,2,1,7,1,2,2,7,4,4,6,4,4,2,2,2,7,2,2,5,5,5,5,6,6,7,5,7,7,7,7,7,5,7,5,7,5,7,7,5,5,4,4,5,5,4
71,100,357,34,2,0,1,5,4,2,2,5,5,5,6,2,5,5,7,7,7,7,1,7,4,6,6,6,6,6,6,6,5,4,6,5,4,2,2,4,2,4,6,7,5,5,6,5,6,7,5,7,5,7,5,6,6,6,6,4,3,4,3,3
72,100,494,39,1,40,4,7,2,NA,1,5,3,5,2,2,6,6,6,2,2,2,2,4,5,5,5,5,6,5,3,5,3,5,6,3,3,6,6,6,5,6,7,7,4,5,6,6,6,7,6,7,6,7,6,6,5,5,4,5,5,4,4,3
73,100,434,42,2,0,5,8,1,NA,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,5,5,5,4,4,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,1
74,100,481,29,2,90,5,8,2,NA,1,1,5,1,1,1,1,1,1,2,2,5,1,2,1,5,6,4,6,6,4,1,1,2,1,3,1,7,7,7,4,4,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,1
75,100,535,36,1,0,2,5,4,6,5,5,5,7,7,2,6,6,6,4,2,7,2,5,5,6,5,5,6,6,6,6,4,4,6,6,7,2,2,2,2,4,6,6,3,5,6,6,6,5,5,2,2,3,3,4,2,5,4,2,2,2,1,3
76,100,2072,47,1,18,4,7,2,NA,2,7,1,6,4,1,3,6,7,2,1,3,1,5,4,6,6,6,6,4,4,2,1,2,2,2,1,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,6,7,6,6,7,7,7,5,4,5,3,3
77,100,1417,38,1,0,3,5,3,6,2,2,3,1,3,2,1,2,1,6,2,5,1,6,4,6,3,5,5,3,3,4,2,2,5,3,2,6,6,6,5,6,7,7,4,6,6,6,6,7,6,7,7,7,7,6,6,6,5,4,4,5,5,1
78,100,1012,49,1,10,4,8,1,NA,1,2,2,2,2,2,2,2,2,3,3,6,2,6,2,5,6,6,5,5,5,3,3,3,3,3,3,7,7,7,5,7,7,7,6,7,6,6,6,7,7,7,7,7,7,7,7,7,7,4,4,5,4,1
79,100,729,41,1,0,2,4,2,NA,5,6,5,2,3,2,5,5,5,6,4,6,2,6,5,6,7,7,5,6,5,6,6,6,6,6,6,5,5,5,5,5,6,6,5,5,6,6,6,7,5,7,5,7,5,5,6,6,6,4,3,3,2,1
80,100,340,42,2,10,3,6,2,NA,5,5,3,1,2,6,4,4,4,6,3,5,1,3,1,5,7,6,5,7,7,5,6,6,5,6,6,7,7,7,6,6,7,7,6,6,7,7,7,7,6,7,6,7,6,7,7,7,7,5,5,5,5,3
81,100,4002,41,1,10,5,7,2,NA,2,2,3,2,1,1,4,3,1,1,1,2,1,4,2,6,5,5,6,3,3,1,1,1,2,1,1,5,5,5,5,5,5,5,5,5,5,6,5,6,5,6,5,6,5,6,5,5,5,4,5,4,5,1
82,100,4151,38,1,10,5,6,2,NA,2,3,1,2,3,3,4,4,4,6,3,5,1,4,2,5,6,6,6,5,5,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,6,5,7,6,7,6,6,7,7,7,5,5,5,5,1
83,100,502,45,1,10,2,5,2,NA,5,5,6,4,4,2,4,4,4,2,1,4,1,5,2,6,6,6,7,6,7,6,6,4,7,6,6,6,6,6,4,5,6,6,4,4,6,7,7,6,6,7,5,6,6,6,6,6,6,4,4,4,3,3
84,100,500,30,1,30,5,6,1,NA,1,1,1,1,1,1,1,6,6,1,1,5,1,7,6,5,6,5,6,5,6,2,6,7,1,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,3,5,5,3
85,100,557,45,1,1,5,8,1,NA,1,1,1,1,1,1,5,5,6,2,1,7,1,4,1,7,7,5,7,7,7,1,1,2,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,5,5,5,2
86,100,1298,41,2,0,3,6,2,NA,2,6,2,4,5,5,6,6,6,6,2,6,2,4,4,4,5,5,6,5,5,4,3,5,5,5,5,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,3,5,5,5,4
87,100,583,65,1,0,4,7,2,NA,2,6,2,2,2,2,5,3,1,6,2,5,2,5,2,6,2,5,2,4,6,5,2,2,2,3,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,2,6,6,6,4,4,3,3,4
88,100,314,43,1,0,2,5,2,NA,2,5,4,1,2,5,1,1,1,2,2,7,1,4,1,5,2,2,6,4,5,2,1,1,2,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,3,3,1,4
89,100,475,40,1,0,3,6,1,NA,2,7,3,2,2,2,4,2,2,4,1,2,1,4,2,2,6,6,5,4,2,2,4,4,2,3,1,7,7,7,4,4,4,6,4,4,7,4,6,6,6,6,6,6,6,6,6,6,6,4,4,3,3,1
90,100,814,36,1,0,2,5,1,NA,1,7,1,1,1,1,5,6,1,7,2,1,1,7,4,5,6,6,5,6,5,4,5,6,2,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,6,7,7,7,5,5,4,1,4
91,100,312,40,1,15,5,8,2,NA,5,1,4,1,1,1,1,1,1,1,1,1,1,7,1,5,4,5,7,6,6,5,1,1,2,5,6,7,7,6,6,6,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,1,1
92,100,559,42,1,0,3,6,1,NA,1,6,2,1,1,6,1,1,1,6,1,5,1,5,1,3,5,6,6,6,4,1,1,5,5,5,1,7,7,4,4,4,5,5,4,4,5,4,4,7,7,7,4,7,5,7,5,7,7,4,3,2,1,3
